date,Month,Day,Year,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip,IntCondition,month
5/6/2021,May,6,2021,88.27659574,71.5106383,60.27659574,10.4893617,0.0,29.66382979,0,3.340425532,5
5/7/2021,May,7,2021,88.02083333,72.4375,61.52083333,9.3125,0.0,29.723125,0,2.041666667,5
5/8/2021,May,8,2021,89.57446809,66.89361702,50.82978723,10.46808511,0.0,29.67276596,0,3.361702128,5
5/9/2021,May,9,2021,89.0,66.73333333,52.55555556,12.33333333,0.0,29.61466667,0,6.911111111,5
5/10/2021,May,10,2021,87.25531915,72.31914894,61.72340426,13.85106383,0.0,29.58276596,0,3.829787234,5
5/11/2021,May,11,2021,87.85106383,71.10638298,58.04255319,14.72340426,0.0,29.58659574,0,3.978723404,5
5/12/2021,May,12,2021,87.04166667,74.0625,66.27083333,16.1875,0.0,29.519375,0,8.708333333,5
5/13/2021,May,13,2021,88.53191489,72.61702128,61.31914894,14.08510638,0.0,29.47042553,0,2.127659574,5
5/14/2021,May,14,2021,87.30612245,74.48979592,66.71428571,10.89795918,0.0,29.49102041,0,4.428571429,5
5/15/2021,May,15,2021,87.85416667,73.95833333,64.875,7.229166667,0.0,29.504375,0,3.604166667,5
5/16/2021,May,16,2021,95.86666667,56.66666667,34.82222222,14.82222222,0.0,29.53733333,0,6.133333333,5
5/17/2021,May,17,2021,100.5217391,48.69565217,17.69565217,13.80434783,0.0,28.24195652,0,6.434782609,5
5/18/2021,May,18,2021,95.40816327,55.97959184,28.2244898,9.816326531,0.591836735,29.50693878,0,2.959183673,5
5/19/2021,May,19,2021,91.64583333,67.1875,47.4375,8.833333333,0.0,29.519375,0,1.0625,5
5/20/2021,May,20,2021,88.59574468,74.34042553,63.4893617,11.06382979,0.0,29.53361702,0,2.489361702,5
5/21/2021,May,21,2021,89.0,75.02173913,64.39130435,13.26086957,0.0,29.52565217,0,4.173913043,5
5/22/2021,May,22,2021,89.44186047,75.27906977,63.86046512,12.25581395,0.0,29.52953488,0,3.930232558,5
5/23/2021,May,23,2021,90.91891892,71.48648649,54.43243243,11.51351351,0.0,29.60486486,0,6.702702703,5
5/24/2021,May,24,2021,89.0,72.87234043,59.91489362,12.34042553,0.0,29.66638298,0,4.063829787,5
5/25/2021,May,25,2021,90.23404255,73.82978723,59.91489362,16.06382979,0.0,29.57446809,0,4.489361702,5
5/26/2021,May,26,2021,90.87234043,76.57446809,64.25531915,14.95744681,0.0,29.48702128,0,5.212765957,5
5/27/2021,May,27,2021,89.76086957,78.13043478,69.10869565,13.06521739,0.0,29.47673913,0,4.02173913,5
5/28/2021,May,28,2021,89.57446809,76.10638298,65.38297872,13.40425532,0.0,29.50297872,0,3.659574468,5
5/29/2021,May,29,2021,88.79591837,75.08163265,64.73469388,12.87755102,0.0,29.55897959,0,3.87755102,5
5/30/2021,May,30,2021,89.17021277,76.19148936,66.27659574,14.65957447,0.0,29.54702128,0,3.829787234,5
5/31/2021,May,31,2021,89.91489362,75.87234043,64.44680851,17.12765957,0.0,29.45191489,0,4.680851064,5
6/1/2021,June,1,2021,89.23913043,75.86956522,65.2826087,15.15217391,0.0,29.45913043,0,4.413043478,6
6/2/2021,June,2,2021,89.0,74.04081633,61.93877551,12.40816327,0.0,29.53204082,0,4.387755102,6
6/3/2021,June,3,2021,89.35416667,72.77083333,58.8125,11.72916667,0.0,29.576875,0,4.229166667,6
6/4/2021,June,4,2021,89.39583333,73.64583333,60.45833333,9.520833333,0.0,29.603125,0,3.6875,6
6/5/2021,June,5,2021,89.59574468,73.21276596,59.12765957,11.0,0.0,29.56170213,0,3.936170213,6
6/6/2021,June,6,2021,89.39583333,72.16666667,57.60416667,10.10416667,0.0,29.594375,0,5.208333333,6
6/7/2021,June,7,2021,89.76086957,72.06521739,57.0,13.58695652,0.0,29.585,0,4.195652174,6
6/8/2021,June,8,2021,89.62222222,72.93333333,58.48888889,18.51111111,0.0,29.53,0,4.711111111,6
6/9/2021,June,9,2021,88.39583333,74.20833333,63.4375,20.08333333,0.0,29.458125,0,8.583333333,6
6/10/2021,June,10,2021,88.95744681,74.10638298,62.27659574,19.40425532,0.0,25.03638298,0,5.787234043,6
6/11/2021,June,11,2021,89.58333333,75.4375,63.79166667,21.375,0.0,29.40375,0,5.708333333,6
6/12/2021,June,12,2021,88.875,75.54166667,65.27083333,20.70833333,0.0,29.410625,0,8.0625,6
6/13/2021,June,13,2021,89.3877551,74.79591837,62.6122449,17.26530612,0.0,29.41346939,0,10.46938776,6
6/14/2021,June,14,2021,89.08333333,75.66666667,65.08333333,15.5,0.0,29.3875,0,6.375,6
6/15/2021,June,15,2021,89.10869565,74.67391304,63.06521739,16.84782609,0.0,29.31934783,0,6.391304348,6
6/16/2021,June,16,2021,90.55102041,76.83673469,64.89795918,12.69387755,0.0,29.32,0,6.816326531,6
6/17/2021,June,17,2021,90.23404255,75.29787234,62.27659574,8.872340426,0.0,29.38553191,0,7.617021277,6
6/18/2021,June,18,2021,90.51020408,74.16326531,59.69387755,9.040816327,0.0,29.45061224,0,8.408163265,6
6/19/2021,June,19,2021,90.41666667,73.52083333,58.5625,13.04166667,0.0,29.4725,0,8.3125,6
6/20/2021,June,20,2021,89.65957447,72.53191489,57.59574468,17.10638298,0.0,29.49148936,0,9.340425532,6
6/21/2021,June,21,2021,89.44444444,72.82222222,58.42222222,17.8,0.0,29.53466667,0,9.911111111,6
6/22/2021,June,22,2021,89.41666667,72.45833333,57.97916667,15.14583333,0.0,29.564375,0,8.104166667,6
6/23/2021,June,23,2021,88.85714286,72.57142857,59.06122449,15.53061224,0.0,29.5455102,0,8.87755102,6
6/24/2021,June,24,2021,88.08333333,72.75,60.64583333,16.91666667,0.0,29.53375,0,6.625,6
6/25/2021,June,25,2021,88.45833333,72.77083333,60.125,19.64583333,0.0,29.4825,0,6.1875,6
6/26/2021,June,26,2021,88.10416667,73.16666667,61.70833333,18.16666667,0.0,29.504375,0,7.041666667,6
6/27/2021,June,27,2021,89.0,72.5,58.625,15.125,0.0,29.6275,0,5.395833333,6
6/28/2021,June,28,2021,88.57142857,73.42857143,61.91836735,15.0,0.0,29.60428571,0,4.755102041,6
6/29/2021,June,29,2021,87.80851064,73.17021277,62.5106383,13.93617021,0.0,29.56297872,0,4.127659574,6
6/30/2021,June,30,2021,88.15217391,73.39130435,62.15217391,19.02173913,0.0,29.50673913,0,9.782608696,6
7/1/2021,July,1,2021,88.04166667,75.16666667,66.27083333,17.35416667,0.0,29.39958333,0,11.0,7
7/2/2021,July,2,2021,88.27659574,75.89361702,67.10638298,17.80851064,0.0,29.39021277,0,10.80851064,7
7/3/2021,July,3,2021,87.89795918,74.32653061,64.65306122,15.91836735,0.0,29.47387755,0,8.0,7
7/4/2021,July,4,2021,88.0,72.59574468,60.78723404,17.34042553,0.0,29.55276596,0,7.021276596,7
7/5/2021,July,5,2021,88.06382979,71.63829787,58.89361702,14.55319149,0.0,29.57893617,0,3.744680851,7
7/6/2021,July,6,2021,87.93877551,71.97959184,59.34693878,16.40816327,0.0,29.55102041,0,5.020408163,7
7/7/2021,July,7,2021,87.34042553,72.12765957,60.82978723,18.42553191,0.0,29.53297872,0,6.255319149,7
7/8/2021,July,8,2021,86.71428571,74.02040816,66.65306122,19.2244898,0.0,29.47816327,0,6.306122449,7
7/9/2021,July,9,2021,86.66666667,75.875,70.60416667,16.625,0.0,29.424375,0,10.1875,7
7/10/2021,July,10,2021,87.35555556,75.17777778,67.8,13.08888889,0.0,29.444,0,5.933333333,7
7/11/2021,July,11,2021,88.66666667,75.125,65.08333333,10.64583333,0.0,29.45,0,7.270833333,7
7/12/2021,July,12,2021,84.98,77.32,78.24,6.8,0.0,29.4302,0,8.06,7
7/13/2021,July,13,2021,91.6122449,74.59183673,60.12244898,9.204081633,0.0,29.40836735,0,6.12244898,7
7/14/2021,July,14,2021,91.08510638,75.06382979,61.38297872,10.72340426,0.0,29.40340426,0,10.38297872,7
7/15/2021,July,15,2021,90.38297872,74.53191489,62.63829787,13.06382979,0.617021277,29.4206383,0,7.127659574,7
7/16/2021,July,16,2021,86.58333333,74.6875,67.79166667,9.145833333,0.0,27.623125,0,9.0625,7
7/17/2021,July,17,2021,90.125,76.8125,65.9375,8.020833333,0.0,29.509375,0,5.708333333,7
7/18/2021,July,18,2021,87.75,76.83333333,70.35416667,18.02083333,0.0,29.465,0,9.604166667,7
7/19/2021,July,19,2021,84.16666667,77.08333333,78.875,19.75,0.0,29.378125,0,18.1875,7
7/20/2021,July,20,2021,84.26666667,78.06666667,81.17777778,21.22222222,0.0,29.38866667,0,10.68888889,7
7/21/2021,July,21,2021,85.70833333,78.0,77.5625,17.27083333,0.0,29.39291667,0,8.479166667,7
7/22/2021,July,22,2021,87.30612245,78.06122449,74.08163265,13.28571429,0.0,29.32857143,0,7.489795918,7
7/23/2021,July,23,2021,87.93877551,77.08163265,70.36734694,9.387755102,0.0,29.36979592,0,9.0,7
7/24/2021,July,24,2021,86.89795918,76.71428571,71.93877551,12.83673469,0.0,29.44632653,0,8.163265306,7
7/25/2021,July,25,2021,86.60869565,76.69565217,72.52173913,15.84782609,0.0,29.44152174,0,6.0,7
7/26/2021,July,26,2021,85.4893617,76.0212766,73.5106383,18.0,0.0,29.40021277,0,9.085106383,7
7/27/2021,July,27,2021,84.125,77.20833333,79.20833333,19.375,0.0,29.33666667,0,15.77083333,7
7/28/2021,July,28,2021,83.70833333,76.54166667,78.625,19.20833333,0.0,29.32229167,0,15.29166667,7
7/29/2021,July,29,2021,83.70833333,76.375,78.33333333,18.1875,0.0,29.37729167,0,14.64583333,7
7/30/2021,July,30,2021,83.61702128,76.40425532,78.57446809,18.08510638,0.0,29.43085106,0,14.89361702,7
7/31/2021,July,31,2021,83.57142857,75.28571429,76.46938776,18.71428571,0.0,29.47877551,0,13.30612245,7
8/1/2021,August,1,2021,83.44680851,74.78723404,75.53191489,19.65957447,0.0,29.46085106,0,12.0,8
8/2/2021,August,2,2021,83.12765957,73.55319149,73.44680851,16.87234043,0.659574468,29.45319149,0,10.74468085,8
8/3/2021,August,3,2021,82.93877551,73.69387755,73.7755102,15.12244898,0.0,29.50816327,0,9.346938776,8
8/4/2021,August,4,2021,82.91304348,73.60869565,73.56521739,16.17391304,0.0,29.50869565,0,11.95652174,8
8/5/2021,August,5,2021,82.95918367,73.30612245,73.44897959,12.28571429,0.0,29.47571429,0,8.081632653,8
8/6/2021,August,6,2021,84.19148936,72.42553191,67.70212766,12.38297872,0.0,29.46595745,0,6.723404255,8
8/7/2021,August,7,2021,85.08333333,71.79166667,64.54166667,11.47916667,0.0,29.516875,0,6.645833333,8
8/8/2021,August,8,2021,84.97959184,71.46938776,63.51020408,12.08163265,0.0,29.57306122,0,6.510204082,8
8/9/2021,August,9,2021,84.82978723,70.59574468,62.23404255,13.27659574,0.0,29.60255319,0,7.14893617,8
8/10/2021,August,10,2021,83.3877551,69.34693878,62.87755102,15.0,0.0,29.58714286,0,8.530612245,8
8/11/2021,August,11,2021,83.41666667,70.125,64.52083333,16.58333333,0.0,29.55875,0,8.875,8
8/12/2021,August,12,2021,82.5,71.83333333,68.66666667,13.08333333,0.0,29.59,0,8.666666667,8
8/13/2021,August,13,2021,83.46808511,70.76595745,65.14893617,14.55319149,0.0,29.55085106,0,8.723404255,8
8/14/2021,August,14,2021,83.19565217,70.82608696,65.34782609,17.52173913,0.0,29.47543478,0,7.217391304,8
8/15/2021,August,15,2021,83.46938776,70.93877551,65.79591837,15.20408163,0.0,29.4977551,0,6.591836735,8
8/16/2021,August,16,2021,84.61702128,71.17021277,64.61702128,12.08510638,0.0,29.6,0,4.85106383,8
8/17/2021,August,17,2021,84.32653061,70.91836735,64.30612245,13.75510204,0.0,29.62816327,0,4.265306122,8
8/18/2021,August,18,2021,84.28571429,70.3877551,63.51020408,15.06122449,0.0,29.56877551,0,5.020408163,8
8/19/2021,August,19,2021,83.38297872,71.80851064,67.9787234,15.87234043,0.0,29.54510638,0,5.787234043,8
8/20/2021,August,20,2021,83.83333333,72.39583333,69.0625,15.0625,0.0,29.55375,0,7.145833333,8
8/21/2021,August,21,2021,84.66666667,72.39583333,67.875,12.72916667,0.0,29.614375,0,5.125,8
8/22/2021,August,22,2021,85.06382979,72.44680851,66.80851064,11.78723404,0.0,29.62361702,0,3.276595745,8
8/23/2021,August,23,2021,84.63265306,72.55102041,67.63265306,14.20408163,0.0,29.6055102,0,5.87755102,8
8/24/2021,August,24,2021,84.87234043,71.89361702,65.0,17.89361702,0.0,29.58659574,0,6.872340426,8
8/25/2021,August,25,2021,83.79166667,71.97916667,68.20833333,19.375,0.0,29.5225,0,11.97916667,8
8/26/2021,August,26,2021,83.58333333,72.6875,70.27083333,19.27083333,0.0,29.45125,0,10.16666667,8
8/27/2021,August,27,2021,83.83673469,71.46938776,65.91836735,13.24489796,0.0,29.45918367,0,6.12244898,8
8/28/2021,August,28,2021,84.18367347,70.26530612,64.10204082,11.14285714,0.0,29.47632653,0,4.734693878,8
8/29/2021,August,29,2021,84.5,70.43478261,62.91304348,10.69565217,0.0,29.51456522,0,4.02173913,8
8/30/2021,August,30,2021,85.47916667,71.41666667,63.45833333,9.291666667,0.0,29.590625,0,4.5625,8
8/31/2021,August,31,2021,87.6875,72.0625,61.02083333,10.5625,0.0,29.59375,0,4.395833333,8
9/1/2021,September,1,2021,89.24,72.44,61.02,9.82,0.0,29.5796,0,9.2,9
9/2/2021,September,2,2021,89.3877551,69.91836735,51.3877551,8.040816327,0.0,29.50387755,0,7.775510204,9
9/3/2021,September,3,2021,82.8,74.8,77.76,8.5,0.0,29.486,0,11.76,9
9/4/2021,September,4,2021,81.34693878,75.73469388,83.95918367,8.0,0.0,29.52959184,0,13.53061224,9
9/5/2021,September,5,2021,84.29787234,75.89361702,77.04255319,10.5106383,0.0,29.53170213,0,3.978723404,9
9/6/2021,September,6,2021,84.71428571,75.20408163,74.04081633,9.530612245,0.0,29.5644898,0,6.632653061,9
9/7/2021,September,7,2021,85.5625,75.875,73.52083333,8.166666667,0.0,29.553125,0,6.979166667,9
9/8/2021,September,8,2021,86.97959184,74.6122449,67.83673469,9.224489796,0.0,29.49408163,0,6.857142857,9
9/9/2021,September,9,2021,83.35416667,75.89583333,78.8125,7.333333333,0.0,29.5075,0,11.97916667,9
9/10/2021,September,10,2021,84.91836735,76.46938776,76.81632653,8.081632653,0.0,29.52346939,0,10.57142857,9
9/11/2021,September,11,2021,85.85714286,75.73469388,72.59183673,8.224489796,0.0,29.50326531,0,7.93877551,9
9/12/2021,September,12,2021,86.77083333,75.64583333,70.5,6.604166667,0.0,29.48875,0,7.604166667,9
9/13/2021,September,13,2021,87.02083333,74.08333333,66.625,7.958333333,0.0,29.481875,0,6.1875,9
9/14/2021,September,14,2021,91.75,70.02083333,53.10416667,10.54166667,0.0,29.496875,0,8.1875,9
9/15/2021,September,15,2021,92.25531915,70.85106383,50.74468085,10.25531915,0.0,29.52021277,0,8.170212766,9
9/16/2021,September,16,2021,92.21276596,73.44680851,56.19148936,5.829787234,0.0,29.51957447,0,5.425531915,9
9/17/2021,September,17,2021,90.375,74.89583333,61.79166667,7.5625,0.0,29.52375,0,2.166666667,9
9/18/2021,September,18,2021,88.35555556,73.26666667,61.4,10.22222222,0.0,29.59066667,0,2.311111111,9
9/19/2021,September,19,2021,84.6875,72.33333333,65.5,11.5625,0.0,29.65375,0,4.041666667,9
9/20/2021,September,20,2021,86.46808511,74.40425532,67.87234043,16.0212766,0.0,29.62361702,0,4.106382979,9
9/21/2021,September,21,2021,85.06122449,74.04081633,70.0,15.46938776,0.0,29.58714286,0,9.653061224,9
9/22/2021,September,22,2021,85.86956522,73.32608696,66.93478261,11.63043478,0.0,29.54717391,0,5.826086957,9
9/23/2021,September,23,2021,84.14893617,74.87234043,74.08510638,8.553191489,0.0,29.57829787,0,8.14893617,9
9/24/2021,September,24,2021,87.75,72.5,63.52083333,8.333333333,1.291666667,29.616875,0,7.5,9
9/25/2021,September,25,2021,88.35416667,74.5625,65.45833333,7.770833333,0.0,29.62,0,6.354166667,9
9/26/2021,September,26,2021,87.3,76.74,71.96,5.72,0.0,29.588,0,10.88,9
9/27/2021,September,27,2021,86.0,75.55319149,72.0,4.680851064,0.0,29.57255319,0,8.361702128,9
9/28/2021,September,28,2021,87.79166667,72.66666667,60.89583333,9.291666667,0.0,29.57,0,7.416666667,9
9/29/2021,September,29,2021,92.33333333,68.70833333,47.10416667,12.52083333,0.0,29.55625,0,5.25,9
9/30/2021,September,30,2021,85.89361702,72.76595745,65.53191489,18.57446809,3.127659574,29.56553191,0,10.82978723,9
10/1/2021,October,1,2021,81.89795918,76.2244898,83.69387755,14.93877551,0.0,29.64530612,0,17.71428571,10
10/2/2021,October,2,2021,82.0,76.375,83.64583333,6.5,0.0,29.71,0,11.3125,10
10/3/2021,October,3,2021,84.27083333,75.20833333,75.85416667,11.29166667,0.0,29.68,0,4.854166667,10
10/4/2021,October,4,2021,84.0,74.08333333,73.45833333,13.6875,0.0,29.61625,0,5.8125,10
10/5/2021,October,5,2021,83.68085106,73.06382979,71.70212766,11.04255319,0.0,29.65808511,0,3.659574468,10
10/6/2021,October,6,2021,84.69387755,73.28571429,70.30612245,5.897959184,0.0,29.70591837,0,6.673469388,10
10/7/2021,October,7,2021,86.97826087,73.26086957,65.23913043,6.673913043,0.0,29.66847826,0,7.891304348,10
10/8/2021,October,8,2021,85.80952381,73.66666667,69.35714286,7.976190476,0.0,28.21904762,0,7.642857143,10
10/9/2021,October,9,2021,84.13333333,72.6,70.33333333,9.333333333,0.0,29.66266667,0,5.177777778,10
10/10/2021,October,10,2021,83.43478261,73.04347826,72.17391304,11.08695652,0.0,29.67434783,0,4.826086957,10
10/11/2021,October,11,2021,84.65306122,71.95918367,68.20408163,7.673469388,0.0,29.63979592,0,8.714285714,10
10/12/2021,October,12,2021,85.52173913,63.80434783,57.7826087,6.239130435,0.0,29.6626087,0,11.65217391,10
10/13/2021,October,13,2021,84.82608696,59.7173913,49.47826087,5.130434783,0.0,29.70304348,0,8.304347826,10
10/14/2021,October,14,2021,82.93877551,51.57142857,42.40816327,4.979591837,0.0,29.70897959,0,7.306122449,10
10/15/2021,October,15,2021,81.86956522,45.2173913,32.52173913,4.565217391,0.0,29.63195652,0,8.130434783,10
10/16/2021,October,16,2021,80.89583333,47.72916667,36.45833333,6.333333333,0.0,29.613125,0,4.520833333,10
10/17/2021,October,17,2021,80.93617021,43.10638298,32.12765957,5.255319149,0.0,29.65361702,0,5.617021277,10
10/18/2021,October,18,2021,80.83333333,60.0,54.41666667,5.833333333,0.0,29.66375,0,7.291666667,10
10/19/2021,October,19,2021,77.9787234,63.21276596,63.63829787,5.957446809,0.0,29.75957447,0,5.0,10
10/20/2021,October,20,2021,80.7173913,65.84782609,62.69565217,7.413043478,0.0,29.83304348,0,2.695652174,10
10/21/2021,October,21,2021,80.48979592,66.28571429,63.0,11.3877551,0.0,29.22530612,0,6.571428571,10
10/22/2021,October,22,2021,82.23404255,68.42553191,63.4893617,15.53191489,0.0,29.15148936,0,4.872340426,10
10/23/2021,October,23,2021,83.20833333,60.60416667,51.95833333,9.583333333,0.0,29.75,0,8.604166667,10
10/24/2021,October,24,2021,79.91666667,52.79166667,43.95833333,5.895833333,0.0,29.79875,0,8.166666667,10
10/25/2021,October,25,2021,79.85416667,52.70833333,40.75,9.770833333,0.0,29.88104167,0,10.35416667,10
10/26/2021,October,26,2021,80.36170213,52.9787234,40.91489362,4.319148936,0.0,29.86319149,0,5.872340426,10
10/27/2021,October,27,2021,75.8,53.4,45.4,2.2,0.0,29.89,0,8.0,10
10/28/2021,October,28,2021,79.38297872,52.76595745,42.70212766,4.404255319,0.0,29.90148936,0,8.446808511,10
10/29/2021,October,29,2021,78.97916667,52.97916667,46.29166667,3.395833333,0.0,29.93875,0,5.208333333,10
10/30/2021,October,30,2021,80.47916667,50.14583333,39.45833333,5.375,0.0,29.960625,0,8.0,10
10/31/2021,October,31,2021,79.20408163,58.65306122,51.79591837,4.673469388,0.0,29.88489796,0,4.714285714,10
11/1/2021,November,1,2021,80.26666667,58.73333333,55.77777778,5.533333333,0.0,29.78066667,0,5.711111111,11
11/2/2021,November,2,2021,79.35416667,57.375,54.72916667,7.541666667,0.0,29.81770833,0,9.770833333,11
11/3/2021,November,3,2021,80.83333333,47.625,33.1875,8.104166667,0.0,29.87833333,0,8.520833333,11
11/4/2021,November,4,2021,79.25,46.0625,33.27083333,4.875,0.0,29.85291667,0,8.0,11
11/5/2021,November,5,2021,77.66666667,51.89583333,45.125,3.479166667,0.0,29.82083333,0,8.291666667,11
11/6/2021,November,6,2021,77.91666667,50.8125,48.83333333,4.041666667,0.0,29.813125,0,10.97916667,11
11/7/2021,November,7,2021,78.0625,48.04166667,38.77083333,3.708333333,0.0,29.801875,0,8.270833333,11
11/8/2021,November,8,2021,77.77083333,42.16666667,33.125,4.645833333,0.0,29.8575,0,7.1875,11
11/9/2021,November,9,2021,78.70212766,43.36170213,31.17021277,4.212765957,0.0,29.88106383,0,8.0,11
11/10/2021,November,10,2021,78.22916667,46.875,37.04166667,4.6875,0.0,29.86375,0,7.416666667,11
11/11/2021,November,11,2021,76.64583333,48.14583333,44.125,4.0625,0.0,29.84375,0,7.375,11
11/12/2021,November,12,2021,77.4375,43.60416667,33.22916667,4.479166667,0.0,29.85770833,0,6.5625,11
11/13/2021,November,13,2021,76.46808511,42.10638298,31.89361702,3.638297872,0.0,29.86319149,0,8.021276596,11
11/14/2021,November,14,2021,75.59574468,49.53191489,45.76595745,4.042553191,0.0,29.81957447,0,6.680851064,11
11/15/2021,November,15,2021,75.32608696,33.45652174,28.45652174,5.086956522,0.0,29.79565217,0,4.5,11
11/16/2021,November,16,2021,75.27083333,29.20833333,19.79166667,4.604166667,0.0,29.795,0,5.958333333,11
11/17/2021,November,17,2021,74.77083333,33.10416667,24.39583333,7.645833333,0.0,29.83895833,0,7.854166667,11
11/18/2021,November,18,2021,72.33333333,30.75,23.64583333,7.583333333,0.0,29.82916667,0,7.645833333,11
11/19/2021,November,19,2021,70.9375,29.91666667,24.14583333,6.666666667,0.0,29.7725,0,7.125,11
11/20/2021,November,20,2021,72.7826087,32.06521739,24.17391304,6.217391304,0.0,29.7773913,0,6.282608696,11
11/21/2021,November,21,2021,74.76086957,31.2173913,21.32608696,10.06521739,0.0,29.85195652,0,6.413043478,11
11/22/2021,November,22,2021,74.9375,34.5625,25.375,5.4375,0.0,29.8875,0,8.291666667,11
11/23/2021,November,23,2021,72.20408163,52.44897959,51.3877551,5.897959184,0.0,29.81795918,0,5.755102041,11
11/24/2021,November,24,2021,75.5106383,61.4893617,66.53191489,4.361702128,0.0,29.78765957,0,7.893617021,11
11/25/2021,November,25,2021,74.04,59.62,66.54,4.36,0.0,29.8474,0,10.48,11
11/26/2021,November,26,2021,74.44680851,51.12765957,48.12765957,5.0,0.0,29.87021277,0,8.425531915,11
11/27/2021,November,27,2021,73.5,61.35416667,68.375,4.041666667,0.0,29.839375,0,10.95833333,11
11/28/2021,November,28,2021,74.53061224,45.12244898,41.57142857,6.448979592,0.0,29.28673469,0,8.408163265,11
11/29/2021,November,29,2021,78.22727273,37.09090909,24.38636364,9.795454545,0.0,29.93068182,0,6.090909091,11
11/30/2021,November,30,2021,75.85416667,33.91666667,23.60416667,8.875,0.0,29.2875,0,5.104166667,11
12/1/2021,December,1,2021,73.06382979,32.38297872,25.31914894,7.659574468,0.0,29.88595745,0,3.680851064,12
12/2/2021,December,2,2021,72.70833333,34.70833333,27.35416667,8.708333333,0.0,29.294375,0,5.5625,12
12/3/2021,December,3,2021,73.06122449,35.20408163,26.6122449,5.959183673,0.0,29.93102041,0,5.857142857,12
12/4/2021,December,4,2021,70.8125,39.9375,35.4375,5.625,0.0,29.92625,0,6.979166667,12
12/5/2021,December,5,2021,68.64583333,51.89583333,54.97916667,4.083333333,0.0,29.90729167,0,7.645833333,12
12/6/2021,December,6,2021,71.65957447,45.25531915,46.27659574,6.553191489,0.0,29.31659574,0,8.659574468,12
12/7/2021,December,7,2021,69.63829787,39.80851064,35.46808511,7.404255319,0.0,29.99021277,0,7.276595745,12
12/8/2021,December,8,2021,68.04255319,37.44680851,35.10638298,5.085106383,0.0,29.97042553,0,8.0,12
12/9/2021,December,9,2021,68.74468085,34.82978723,31.70212766,6.574468085,0.0,30.02021277,0,5.212765957,12
12/10/2021,December,10,2021,67.93617021,35.34042553,32.93617021,7.127659574,0.0,30.05787234,0,4.723404255,12
12/11/2021,December,11,2021,65.70833333,35.02083333,36.1875,4.4375,0.0,29.37604167,0,6.0625,12
12/12/2021,December,12,2021,67.35416667,46.54166667,49.375,4.4375,0.0,29.95770833,0,6.979166667,12
12/13/2021,December,13,2021,65.27083333,42.66666667,46.10416667,5.166666667,0.0,29.32854167,0,7.395833333,12
12/14/2021,December,14,2021,67.625,38.14583333,41.22916667,5.0,0.0,29.9625,0,6.708333333,12
12/15/2021,December,15,2021,64.64583333,35.95833333,38.16666667,4.4375,0.0,29.99,0,7.708333333,12
12/16/2021,December,16,2021,62.6875,26.52083333,29.20833333,6.833333333,0.0,30.029375,0,6.895833333,12
12/17/2021,December,17,2021,61.77083333,20.625,22.39583333,8.4375,0.0,30.095,0,7.083333333,12
12/18/2021,December,18,2021,61.54166667,22.8125,24.77083333,6.375,0.0,30.070625,0,8.0,12
12/19/2021,December,19,2021,61.83333333,26.04166667,28.875,4.708333333,0.0,30.0425,0,6.541666667,12
12/20/2021,December,20,2021,63.87234043,45.9787234,53.76595745,5.808510638,0.0,29.98574468,0,7.723404255,12
12/21/2021,December,21,2021,69.0,60.70833333,76.875,5.125,0.0,29.92270833,0,14.89583333,12
12/22/2021,December,22,2021,69.27083333,61.52083333,74.9375,7.166666667,0.0,29.858125,0,14.27083333,12
12/23/2021,December,23,2021,70.52083333,62.14583333,71.64583333,5.9375,0.0,29.83145833,0,11.83333333,12
12/24/2021,December,24,2021,72.63829787,45.68085106,38.63829787,5.70212766,0.0,29.86765957,0,8.0,12
12/25/2021,December,25,2021,70.33333333,50.89583333,51.89583333,4.0,0.0,29.90604167,0,8.8125,12
12/26/2021,December,26,2021,71.66666667,62.0,72.91666667,6.979166667,0.0,29.91833333,0,13.625,12
12/27/2021,December,27,2021,63.39583333,55.35416667,76.47916667,6.25,0.0,29.35479167,0,14.08888889,12
12/28/2021,December,28,2021,64.0,52.0,67.60416667,7.75,0.0,29.9975,0,13.75,12
12/29/2021,December,29,2021,62.625,47.14583333,59.66666667,7.854166667,0.0,30.041875,0,8.916666667,12
12/30/2021,December,30,2021,62.79166667,45.125,54.6875,7.5625,0.0,30.083125,0,8.583333333,12
12/31/2021,December,31,2021,66.79166667,35.29166667,32.58333333,11.52083333,0.0,30.098125,0,7.5625,12
1/1/2022,January,1,2022,65.10416667,35.45833333,35.08333333,6.8125,0.0,30.06125,0,6.604166667,1
1/2/2022,January,2,2022,67.58333333,32.89583333,29.47916667,10.39583333,0.0,30.008125,0,5.104166667,1
1/3/2022,January,3,2022,68.19148936,36.40425532,31.85106383,7.659574468,0.0,29.95382979,0,7.404255319,1
1/4/2022,January,4,2022,65.54166667,45.02083333,50.97916667,5.5,0.0,29.934375,0,11.04166667,1
1/5/2022,January,5,2022,64.02083333,58.45833333,83.39583333,4.541666667,0.0,29.88416667,0,15.70833333,1
1/6/2022,January,6,2022,62.375,56.29166667,82.375,10.5,0.0,29.87708333,0,16.60416667,1
1/7/2022,January,7,2022,61.5,50.9375,70.14583333,5.895833333,0.0,29.875625,0,9.145833333,1
1/8/2022,January,8,2022,60.5106383,43.82978723,59.25531915,4.340425532,0.0,29.9187234,0,7.042553191,1
